price,price_per_sqft,area,bedrooms,floor_number,is_floor_availabe,area_type,is_area_type_availabe,property_age,is_property_age_availabe,bathroom,property_type,locality
0.16,3555,450,0.5,Not Specified,0,Not Specified,0,not_specify,0,1,house,Mumbra
0.16,2782,575,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Mumbra
0.16,2758,580,1,lower_floor,1,Carpet Area,1,not_specify,0,1,flat,Mumbra
0.14,3111,450,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Mumbra
0.19,3362,565,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Mumbra
0.44,6518,675,1,lower_floor,1,Built-up Area,1,not_specify,0,1,flat,Mumbra
0.24,4959,484,2,Not Specified,0,Built-up Area,1,new_property,1,2,house,Kalyan
0.07,2813,1000,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Chinchpada Gaon
0.71,8160,1000,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Beturkar Pada
0.18,9000,200,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Katemanivali
0.23,4000,575,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Tisgao Naka
0.32,6400,500,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Adharwadi
0.12,2790,430,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Chinchpada Gaon
0.14,3111,450,1,Not Specified,0,Not Specified,0,new_property,1,1,house,Chinchpada Gaon
0.15,4870,308,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Katemanivali
0.12,3571,350,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Pisavli
0.06,2000,300,1,lower_floor,1,Not Specified,0,moderately_new,1,1,house,Rajaram Nagar
0.14,2545,550,2,Not Specified,0,Not Specified,0,not_specify,0,1,house,Kalyan 
0.3,6666,450,1,Not Specified,0,Not Specified,0,moderately_new,1,1,house,Kalyan 
0.27,4500,600,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Kalyan 
0.35,7777,450,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Kalyan 
0.06,1846,325,1,Not Specified,0,Not Specified,0,new_property,1,2,house,Vaity Wadi
0.25,8333,300,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Kalyan 
0.35,3804,920,2,Not Specified,0,Built-up Area,1,new_property,1,2,house,Kalyan 
0.35,5384,650,2,Not Specified,0,Not Specified,0,not_specify,0,1,house,Rambaug
3,11750,2553,4,Not Specified,0,Not Specified,0,not_specify,0,4,house,Kalyan 
0.14,2545,550,2,Not Specified,0,Not Specified,0,not_specify,0,1,house,Nandivali Gaon
0.45,5625,800,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Ganesh Nagar
0.45,8181,550,1,Not Specified,0,Carpet Area,1,not_specify,0,1,house,Beturkar Pada
0.32,4923,650,2,Not Specified,0,Not Specified,0,not_specify,0,1,house,Kalyan 
0.08,2807,285,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Wadeghar
0.5,7092,705,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Adharwadi
0.4,6153,650,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Kalyan 
0.39,6498,600,1,middle_floor,1,Carpet Area,1,new_property,1,2,flat,Kalyan
0.3,4295,710,1,lower_floor,1,Super Built-up Area,1,not_specify,0,2,flat,Kalyan
0.39,10540,370,1,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Kalyan
0.39,9823,397,1,middle_floor,1,Carpet Area,1,not_specify,0,2,flat,Kalyan
0.35,7322,478,1,lower_floor,1,Carpet Area,1,not_specify,0,2,flat,Kalyan
0.38,5846,650,1,higher_floor,1,Built-up Area,1,not_specify,0,2,flat,Kalyan
0.32,4923,650,1,middle_floor,1,Built-up Area,1,new_property,1,2,flat,Kalyan
0.35,8974,390,1,Not Specified,0,Not Specified,0,not_specify,0,1,flat,Kalyan
0.35,9510,368,1,middle_floor,1,Carpet Area,1,new_property,1,2,flat,Kalyan
0.38,7102,535,1,lower_floor,1,Super Built-up Area,1,not_specify,0,2,flat,Kalyan
0.32,8788,364,1,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Kalyan
0.38,9156,415,1,Not Specified,0,Carpet Area,1,not_specify,0,2,flat,Kalyan
0.38,9290,409,1,higher_floor,1,Carpet Area,1,not_specify,0,2,flat,Kalyan
0.32,8000,400,1,lower_floor,1,Built-up Area,1,new_property,1,1,flat,Kalyan
0.36,5797,621,1,lower_floor,1,Super Built-up Area,1,not_specify,0,1,flat,Kalyan
0.34,6800,500,1,lower_floor,1,Built-up Area,1,new_property,1,2,flat,Kalyan
0.36,7058,510,1,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Kalyan
0.34,6700,500,1,lower_floor,1,Carpet Area,1,moderately_new,1,1,flat,Kalyan
0.36,7058,510,1,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Kalyan
0.37,8937,414,1,middle_floor,1,Super Built-up Area,1,not_specify,0,2,flat,Kalyan
0.37,9711,381,1,middle_floor,1,Carpet Area,1,not_specify,0,1,flat,Kalyan
0.36,9863,365,1,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Kalyan
0.36,10195,358,1,higher_floor,1,Carpet Area,1,not_specify,0,1,flat,Kalyan
0.37,10164,364,1,lower_floor,1,Carpet Area,1,not_specify,0,2,flat,Kalyan
0.36,9863,365,1,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Kalyan
0.34,8091,414,1,higher_floor,1,Carpet Area,1,new_property,1,2,flat,Kalyan
0.37,8222,450,1,higher_floor,1,Carpet Area,1,new_property,1,1,flat,Kalyan
0.4,7017,570,1,Not Specified,0,Not Specified,0,not_specify,0,2,flat,Kalyan
0.4,9661,414,1,lower_floor,1,Carpet Area,1,not_specify,0,2,flat,Kalyan
0.4,10989,364,1,lower_floor,1,Not Specified,0,not_specify,0,2,flat,Kalyan
0.13,2166,600,2,Not Specified,0,Not Specified,0,not_specify,0,1,house,Manda 
0.85,7083,1200,2,Not Specified,0,Not Specified,0,not_specify,0,3,house,Titwala
0.22,3013,730,2,Not Specified,0,Not Specified,0,not_specify,0,1,house,Manda 
0.07,1346,520,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Titwala
0.3,6250,480,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Titwala
0.07,1442,520,1,Not Specified,0,Not Specified,0,new_property,1,1,house,Titwala
0.42,2100,2000,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Titwala
0.05,2100,250,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Titwala
0.07,2720,250,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Manda
0.4,9876,755,1,lower_floor,1,Not Specified,0,not_specify,0,1,house,Manda
0.35,7287,480,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Manda
0.27,4030,670,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Titwala
0.06,5454,110,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Titwala
1.3,11255,1155,3,Not Specified,0,Not Specified,0,not_specify,0,4,house,Titwala
4.25,50000,850,4,Not Specified,0,Not Specified,0,not_specify,0,3,house,Sindhi Colony
0.35,23333,150,1,Not Specified,0,Not Specified,0,new_property,1,1,house,Bhatwadi
0.88,5866,1500,3,Not Specified,0,Not Specified,0,not_specify,0,3,house,Hallow Pul
0.51,12439,410,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Bhandup 
0.1,5000,200,1,lower_floor,1,Not Specified,0,moderately_new,1,1,house,titwala
0.7,11666,600,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,IIT Area
0.58,31521,184,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Pereira Wadi
0.55,30555,200,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Vikhroli 
1.6,10666,1500,5,Not Specified,0,Not Specified,0,not_specify,0,4,house,Mulund
3.4,23859,1425,4,Not Specified,0,Carpet Area,1,moderately_new,1,5,house,Bhandup 
1,20833,480,2,Not Specified,0,Not Specified,0,not_specify,0,1,house,Govandi
3,26501,1132,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Chembur
0.8,26666,300,1,lower_floor,1,Not Specified,0,not_specify,0,1,house,Powai
0.52,20800,250,2,lower_floor,1,Not Specified,0,not_specify,0,2,house,Mankhurd 
0.41,3904,1100,4,lower_floor,1,Not Specified,0,new_property,1,4,house,Mandala
5.2,23636,2200,3,Not Specified,0,Not Specified,0,not_specify,0,4,house,Mankhurd
5,38314,1305,3,Not Specified,0,Built-up Area,1,not_specify,0,3,house,Mankhurd
0.35,29166,120,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Khalai Village
6,28504,2104,4,Not Specified,0,Not Specified,0,not_specify,0,4,house,Chembur
4.7,27647,1700,2,lower_floor,1,Built-up Area,1,not_specify,0,2,house,Bhandup 
5.5,48888,1125,3,Not Specified,0,Not Specified,0,not_specify,0,4,house,Chembur 
6,30000,2000,5,Not Specified,0,Not Specified,0,not_specify,0,4,house,Chembur 
4.85,51595,940,4,Not Specified,0,Not Specified,0,not_specify,0,4,house,Powai
6,33333,1800,4,lower_floor,1,Carpet Area,1,not_specify,0,4,house,Chembur 
5.5,30555,2880,4,lower_floor,1,Not Specified,0,not_specify,0,4,house,Chembur
5.4,29752,2322,4,lower_floor,1,Not Specified,0,not_specify,0,4,house,Chembur
5.25,23863,1750,1,lower_floor,1,Not Specified,0,not_specify,0,4,house,Deonar
5,31250,2500,4,lower_floor,1,Not Specified,0,not_specify,0,4,house,Chembur 
5.25,21000,12000,4,lower_floor,1,Not Specified,0,not_specify,0,4,house,Chembur 
4.99,27722,3000,4,lower_floor,1,Not Specified,0,not_specify,0,4,house,Chembur 
5.5,21154,2600,4,Not Specified,0,Not Specified,0,not_specify,0,3,house,Chembur
4.99,31187,2500,5,lower_floor,1,Not Specified,0,not_specify,0,3,house,Deonar
5.9,34705,3000,5,lower_floor,1,Not Specified,0,not_specify,0,5,house,Chembur
5.8,5800,10000,4,Not Specified,0,Not Specified,0,not_specify,0,3,house,Chembur 
6,30000,5000,4,lower_floor,1,Not Specified,0,not_specify,0,4,house,Chembur
4.74,35773,1325,4,Not Specified,0,Not Specified,0,not_specify,0,4,house,Chembur
0.35,3333,1050,1,lower_floor,1,Not Specified,0,moderately_new,1,1,house,Ghatkopar 
0.11,10000,110,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Bhandup 
0.35,14000,250,1,Not Specified,0,Not Specified,0,moderately_new,1,1,house,Bhandup 
0.55,13750,400,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Bhatwadi
0.32,8421,380,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Bhandup 
1.2,26666,450,2,lower_floor,1,Carpet Area,1,not_specify,0,2,house,Mhada Colony
0.8,22857,350,1,Not Specified,0,Not Specified,0,moderately_new,1,2,house,Mhada Colony
0.9,20689,435,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Mulund
0.11,7058,170,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Bhandup 
0.15,14999,100,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Ghatkopar 
0.45,12857,350,1,lower_floor,1,Not Specified,0,moderately_new,1,1,house,Chembur Camp
0.55,6875,800,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Bhandup 
0.2,5000,400,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Khindipada
0.48,6857,700,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,LBS Marg
0.22,9166,240,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,IIT Area
0.15,5769,260,2,Not Specified,0,Not Specified,0,moderately_new,1,1,house,Vishnu Nagar
0.75,19736,400,1,lower_floor,1,Not Specified,0,moderately_new,1,1,house,Mulund
0.5,10000,500,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Kanjurmarg 
0.5,9259,540,1,Not Specified,0,Not Specified,0,moderately_new,1,2,house,Asalpha
0.41,11714,350,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Asalpha
0.19,9500,200,1,Not Specified,0,Not Specified,0,old_property,1,1,house,Pratap Nagar
0.55,13750,400,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Kanjurmarg 
0.45,8181,550,2,Not Specified,0,Not Specified,0,not_specify,0,1,house,Govandi 
0.25,11363,220,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Bhandup 
0.38,8837,430,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Mulund
0.14,9333,150,1,lower_floor,1,Not Specified,0,moderately_new,1,1,house,Kirol Village
0.19,10555,180,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Chembur Gaothan
0.8,13333,600,2,Not Specified,0,Carpet Area,1,not_specify,0,2,house,Subhash Nagar
0.24,10666,225,1,lower_floor,1,Not Specified,0,new_property,1,1,house,GuruTeg Bahadur Nagar
0.24,10000,240,1,Not Specified,0,Built-up Area,1,not_specify,0,1,house,Jambhulpada
0.27,7714,350,2,Not Specified,0,Not Specified,0,new_property,1,2,house,Bhandup 
0.27,9142,350,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Bhandup 
0.23,12777,180,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Tagore Nagar
0.16,6541,240,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Moti Nagar
0.7,18666,375,1,Not Specified,0,Not Specified,0,moderately_new,1,1,house,Christian Gaon
0.26,10400,250,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Ghatkopar 
5,18518,2700,4,Not Specified,0,Not Specified,0,moderately_new,1,3,house,Trombay
0.5,12500,400,1,Not Specified,0,Built-up Area,1,new_property,1,2,house,Asalpha
1.31,29977,437,1,Not Specified,0,Not Specified,0,new_property,1,2,house,Chembur 
0.25,7812,320,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Powai
0.4,2500,1600,5,Not Specified,0,Not Specified,0,not_specify,0,3,house,Air Force Quarters
2.3,19166,1200,5,Not Specified,0,Not Specified,0,not_specify,0,10,house,Sardar Vallabhbhai Patel Nagar
3.5,17500,2000,3,Not Specified,0,Not Specified,0,not_specify,0,3,house,Kamgar Nagar
0.3,10000,300,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Bhandup 
0.32,9142,350,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Tembhipada
1.2,10000,1200,3,Not Specified,0,Not Specified,0,moderately_new,1,3,house,Govandi 
0.14,11666,120,1,Not Specified,0,Not Specified,0,moderately_new,1,1,house,Mata Ramabai Ambedkar Nagar
0.9,18000,500,4,Not Specified,0,Not Specified,0,new_property,1,3,house,Govandi 
1.1,23157,475,2,Not Specified,0,Built-up Area,1,new_property,1,2,house,Bhandup 
0.17,9444,180,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Ghatkopar 
0.18,9000,200,1,lower_floor,1,Not Specified,0,moderately_new,1,1,house,Bhim Nagar
1.5,22222,675,2,Not Specified,0,Carpet Area,1,not_specify,0,2,house,Bhandup 
0.12,7058,170,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Bhandup 
0.67,22333,300,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Ghatkopar 
5.5,11000,5000,4,lower_floor,1,Not Specified,0,not_specify,0,4,house,Chembur 
4.5,12857,3500,4,lower_floor,1,Not Specified,0,not_specify,0,4,house,Chembur
0.65,6500,1000,1,Not Specified,0,Not Specified,0,moderately_new,1,1,house,Chembur 
0.14,4000,350,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Tembhipada
0.55,11956,460,3,Not Specified,0,Built-up Area,1,new_property,1,3,house,Dharavi
1.6,22857,700,2,Not Specified,0,Built-up Area,1,new_property,1,2,house,Chembur
0.55,13750,400,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Damle Colony
5,34246,1460,3,Not Specified,0,Carpet Area,1,not_specify,0,2,house,Mandala
0.3,10714,280,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Nahur 
0.25,25000,100,1,lower_floor,1,Not Specified,0,not_specify,0,1,house,Antop Hill
0.39,4875,800,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Pratap Nagar
0.5,22222,225,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Sion
0.39,9176,425,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Chembur 
0.65,46428,140,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Chembur Camp
4,30769,1300,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Mulund
0.55,19298,285,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Ghatkopar 
0.4,10000,400,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Kanjur Village
1.15,19166,600,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Asalpha
0.4,12500,320,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Adarsh Nagar
0.6,14117,425,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Mulund
5,13020,3840,5,lower_floor,1,Not Specified,0,not_specify,0,5,house,Chembur
0.18,12000,150,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Tulshetpada
4.8,19200,1700,2,lower_floor,1,Built-up Area,1,not_specify,0,2,house,Tata Nagar
0.7,4375,1600,4,Not Specified,0,Not Specified,0,not_specify,0,2,house,Asha Nagar
0.75,4687,1600,4,Not Specified,0,Not Specified,0,not_specify,0,2,house,Khindipada
4.25,15178,1100,3,Not Specified,0,Not Specified,0,not_specify,0,7,house,Kamgar Nagar
0.29,12888,225,1,Not Specified,0,Built-up Area,1,not_specify,0,1,house,Ghatkopar 
0.22,5789,380,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Govandi
0.35,9333,375,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Kurla 
0.1,2625,400,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Vikhroli Park Site
0.7,23333,300,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Central Area
0.55,13750,400,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Nahur 
0.72,2400,3000,3,Not Specified,0,Not Specified,0,not_specify,0,3,house,Hariyali
0.25,7142,350,1,lower_floor,1,Not Specified,0,not_specify,0,1,house,Gaon Devi
0.8,16666,480,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Tagore Nagar
5.5,27500,2000,5,Not Specified,0,Built-up Area,1,new_property,1,6,house,Chembur
0.58,9666,600,2,Not Specified,0,Super Built-up Area,1,not_specify,0,1,house,Bhandup 
0.28,12444,225,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Mulund
0.65,8125,800,2,Not Specified,0,Not Specified,0,not_specify,0,1,house,BS Ambedkar Nagar
0.63,18000,350,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Christian Gaon
2.5,18518,1350,3,Not Specified,0,Not Specified,0,not_specify,0,1,house,GuruTeg Bahadur Nagar
5.5,32352,1700,4,Not Specified,0,Not Specified,0,not_specify,0,3,house,Deonar
1.55,23065,672,2,Not Specified,0,Built-up Area,1,new_property,1,2,house,Chembur
0.65,28888,225,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Sion
0.25,8928,280,1,Not Specified,0,Not Specified,0,moderately_new,1,1,house,Ganesh Nagar
0.3,17647,170,1,Not Specified,0,Super Built-up Area,1,moderately_new,1,2,house,Keshav Pada
3.75,28846,1300,3,Not Specified,0,Carpet Area,1,not_specify,0,4,house,Mhada Colony
0.32,10000,320,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Bhatwadi
4.25,15178,1100,3,Not Specified,0,Not Specified,0,not_specify,0,7,house,Kurla 
0.36,24000,150,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Laxmi Colony
4.5,22500,3200,5,lower_floor,1,Not Specified,0,not_specify,0,3,house,Chembur
0.48,16000,300,1,lower_floor,1,Not Specified,0,moderately_new,1,2,house,Govandi
0.48,16000,300,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Govandi
0.66,37714,175,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Kurla 
1.65,30000,550,2,Not Specified,0,Super Built-up Area,1,moderately_new,1,2,house,Tagore Nagar
1.5,9375,1600,5,Not Specified,0,Not Specified,0,not_specify,0,4,house,Vikhroli Park Site
5.3,44166,1200,3,Not Specified,0,Not Specified,0,not_specify,0,2,house,Kamgar Nagar
3,20000,1500,3,Not Specified,0,Not Specified,0,not_specify,0,3,house,Tirandaz
0.18,18000,100,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Ramabai Ambedkar Nagar
0.4,10526,380,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Battipada
0.32,16000,200,1,lower_floor,1,Not Specified,0,moderately_new,1,1,house,Bhandup
3,31023,967,3,Not Specified,0,Super Built-up Area,1,moderately_new,1,3,house,Ghatkopar 
0.7,14000,500,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,New Gautam Nagar
2,11111,1800,6,Not Specified,0,Not Specified,0,not_specify,0,6,house,Indira Nagar
2,10000,2000,6,Not Specified,0,Not Specified,0,new_property,1,6,house,Indira Nagar
0.16,10666,150,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,LBS Marg
0.25,7142,350,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Bhandup 
0.5,15384,325,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Powai
0.33,4400,750,2,Not Specified,0,Not Specified,0,not_specify,0,1,house,Chembur
0.35,2333,1500,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Antop Hill
0.65,18571,350,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,RP Nagar
0.7,23333,300,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Panchkutir Ganesh Nagar
0.32,10000,320,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Bhatwadi
0.35,5833,600,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Kurla 
1,14814,675,2,Not Specified,0,Carpet Area,1,new_property,1,2,house,Ghatkopar 
0.39,13000,300,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Bhandup 
0.27,9818,275,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Mulund
0.6,7500,800,2,Not Specified,0,Built-up Area,1,new_property,1,2,house,Vikhroli 
0.17,7727,230,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Powai
0.28,9166,360,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Jamil Nagar
0.65,7602,855,3,Not Specified,0,Not Specified,0,not_specify,0,3,house,Govandi 
0.5,11111,450,1,Not Specified,0,Built-up Area,1,new_property,1,2,house,Chembur
1.55,22142,700,2,lower_floor,1,Not Specified,0,not_specify,0,1,house,Tagore Nagar
0.7,7000,1000,3,Not Specified,0,Not Specified,0,not_specify,0,1,house,Ambernath
0.26,16250,160,1,Not Specified,0,Built-up Area,1,new_property,1,1,house,Bhandup 
0.25,7440,336,2,Not Specified,0,Not Specified,0,not_specify,0,3,house,Bhandup 
0.54,9818,550,3,Not Specified,0,Not Specified,0,not_specify,0,3,house,Bhandup 
0.55,13750,400,3,Not Specified,0,Not Specified,0,not_specify,0,3,house,Baiganwadi
1,12500,800,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Mulund
0.8,3084,2594,3,Not Specified,0,Not Specified,0,not_specify,0,3,house,Chandivali
0.6,10000,600,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Ghatkopar 
2,30769,650,4,Not Specified,0,Built-up Area,1,new_property,1,3,house,Powai
2.75,18333,1500,5,Not Specified,0,Not Specified,0,not_specify,0,3,house,Vidyavihar
0.57,9500,600,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Bhandup 
0.53,7260,730,2,Not Specified,0,Built-up Area,1,not_specify,0,3,house,Bhandup 
0.25,7142,350,1,Not Specified,0,Built-up Area,1,new_property,1,2,house,Trombay
0.54,10000,540,2,lower_floor,1,Not Specified,0,not_specify,0,2,house,Chirag Nagar
0.54,9310,580,2,lower_floor,1,Not Specified,0,not_specify,0,2,house,Chirag Nagar
0.98,6533,1500,3,lower_floor,1,Not Specified,0,not_specify,0,3,house,Deonar Municipal Colony
0.38,8837,430,1,Not Specified,0,Not Specified,0,not_specify,0,2,house,Mulund
5,38461,1300,3,Not Specified,0,Carpet Area,1,not_specify,0,3,house,Chembur 
2,10000,2000,4,Not Specified,0,Super Built-up Area,1,moderately_new,1,2,house,Mulund
3,16666,1800,4,Not Specified,0,Built-up Area,1,new_property,1,4,house,Sion
1.27,16710,760,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Mulund
3,20000,1500,6,Not Specified,0,Not Specified,0,moderately_new,1,3,house,Vidyavihar 
0.52,6933,750,2,Not Specified,0,Not Specified,0,not_specify,0,3,house,Bhandup 
1.45,6590,2200,4,Not Specified,0,Built-up Area,1,not_specify,0,2,house,Mulund
1.6,7272,2200,4,Not Specified,0,Not Specified,0,not_specify,0,2,house,Mulund
0.75,3590,2089,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Panvel
0.66,8250,800,3,Not Specified,0,Super Built-up Area,1,not_specify,0,2,house,Adaigaon
0.67,7781,861,3,Not Specified,0,Not Specified,0,not_specify,0,2,house,Adaigaon
3.6,22297,1614,4,Not Specified,0,Not Specified,0,not_specify,0,4,house,Belapur
2.5,23226,1076,8,Not Specified,0,Super Built-up Area,1,not_specify,0,6,house,Sector 1A Kopar Khairane
2.49,20409,1220,3,Not Specified,0,Not Specified,0,not_specify,0,3,house,Sector 8B Belapur
3.5,33492,1045,3,Not Specified,0,Super Built-up Area,1,not_specify,0,3,house,Sector 7 Airoli
2.5,27322,915,3,Not Specified,0,Not Specified,0,not_specify,0,3,house,Sector 8B Belapur
1.55,15500,1000,4,Not Specified,0,Not Specified,0,not_specify,0,4,house,Sector 8 Kalamboli
6,27871,2152,5,Not Specified,0,Super Built-up Area,1,new_property,1,3,house,Sector 17 Nerul
2.8,23333,1500,2,Not Specified,0,Built-up Area,1,not_specify,0,4,house,Sector 15 Vashi
2,20000,1000,7,Not Specified,0,Carpet Area,1,not_specify,0,3,house,Sector 1 Kopar Khairane
2.45,31056,788,3,middle_floor,1,Not Specified,0,moderately_new,1,3,house,Sector 8B Belapur
2.49,31563,788,3,Not Specified,0,Not Specified,0,not_specify,0,3,house,Sector 8B Belapur
0.35,3500,1000,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Nagaon
3.25,26000,1250,3,Not Specified,0,Not Specified,0,not_specify,0,4,house,Sector 29 Vashi
2.5,38075,656,2,Not Specified,0,Super Built-up Area,1,moderately_new,1,3,house,Sector 6 Vashi
3,30000,1000,5,Not Specified,0,Not Specified,0,not_specify,0,2,house,Sector 15 Kopar Khairane
0.49,7538,650,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Ulwe
2,14285,950,3,Not Specified,0,Not Specified,0,not_specify,0,2,house,Sector 2 New Panvel
4,13333,3000,3,lower_floor,1,Not Specified,0,not_specify,0,4,house,Seawoods
1.34,11138,1203,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,New Panvel 
0.45,12731,353,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Karanjade
0.43,6417,670,1,Not Specified,0,Built-up Area,1,not_specify,0,1,house,Karanjade
2.25,12500,430,2,lower_floor,1,Not Specified,0,not_specify,0,3,house,Sector 8 Airoli
1.6,12539,1276,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Sector 23 Ulwe
3.3,30658,1076,4,lower_floor,1,Not Specified,0,not_specify,0,3,house,Sector 8 Kopar Khairane
0.45,14062,320,2,Not Specified,0,Not Specified,0,not_specify,0,2,house,Rabale
0.4,8333,480,1,Not Specified,0,Not Specified,0,not_specify,0,1,house,Adai
